symbol,trades,total_R,mean_R,median_R,win_rate,profit_factor,avg_hold,tp_rate,sl_rate,time_rate,expectancy_R,score
GDDY,31,15.341807646565016,0.494897020856936,0.26516853932584267,0.6129032258064516,2.8871578905337283,24.419354838709676,0.22580645161290322,0.22580645161290322,0.5483870967741935,0.494897020856936,2.755469995997994
FTNT,46,18.542998241612736,0.4031086574263638,0.33218382697336113,0.6304347826086957,2.182654380912968,21.08695652173913,0.17391304347826086,0.32608695652173914,0.5,0.4031086574263638,2.7340159337201997
JNJ,44,17.924851477123383,0.4073829881164405,0.0814778130146909,0.5,1.9854219288549297,20.477272727272727,0.22727272727272727,0.36363636363636365,0.4090909090909091,0.4073829881164405,2.702273035112092
PM,43,17.707979416719365,0.4118134748074271,0.2554112554112546,0.5348837209302325,2.132686227267023,20.25581395348837,0.23255813953488372,0.3023255813953488,0.46511627906976744,0.4118134748074271,2.7004415445288936
GILD,29,14.516334966874268,0.5005632747198023,0.33131996456470864,0.6206896551724138,2.3656265618938566,21.413793103448278,0.20689655172413793,0.3448275862068966,0.4482758620689655,0.5005632747198023,2.69561573076508
LHX,56,19.95969164358147,0.35642306506395477,0.34238762332613715,0.5892857142857143,2.0004671264180685,20.428571428571427,0.14285714285714285,0.3392857142857143,0.5178571428571429,0.35642306506395477,2.6672259884263108
AAPL,57,20.05650325945563,0.3518684782360637,0.14071229974844382,0.543859649122807,1.87885169405373,20.140350877192983,0.17543859649122806,0.3684210526315789,0.45614035087719296,0.3518684782360637,2.65654875367295
NFLX,62,20.87803476089147,0.3367424961434108,0.1928776160223056,0.5161290322580645,1.8527308224831494,19.0,0.1935483870967742,0.3709677419354839,0.43548387096774194,0.3367424961434108,2.6515130661476083
DIS,44,17.39315378961286,0.39529894976392865,0.1608768648270787,0.5909090909090909,2.082909358823479,20.363636363636363,0.18181818181818182,0.3409090909090909,0.4772727272727273,0.39529894976392865,2.622116592776999
AVGO,59,20.104552230542232,0.34075512255156326,0.2607376656554385,0.559322033898305,1.9083383855049685,19.338983050847457,0.15254237288135594,0.3559322033898305,0.4915254237288136,0.34075512255156326,2.6173897606513865
MCO,65,20.98851399063944,0.32290021524060675,0.07241200400033145,0.5384615384615384,1.859145316796823,21.307692307692307,0.13846153846153847,0.35384615384615387,0.5076923076923077,0.32290021524060675,2.603304762250851
TEL,59,19.893484534303177,0.3371777039712403,0.03384996351898163,0.5084745762711864,1.8503473441896663,20.423728813559322,0.1864406779661017,0.3389830508474576,0.4745762711864407,0.3371777039712403,2.5899110871347926
MMM,51,18.49229741345878,0.3625940669305643,0.3014721345951638,0.5882352941176471,2.0153046055406314,20.372549019607842,0.11764705882352941,0.3333333333333333,0.5490196078431373,0.3625940669305643,2.5894395775989008
TMUS,50,18.298489273104824,0.36596978546209646,0.10640673736743658,0.52,1.984040650546376,21.38,0.12,0.32,0.56,0.36596978546209646,2.587797170096344
NOW,51,18.32863659492488,0.3593850312730369,0.20729684908789384,0.5686274509803921,1.9753134562026484,22.941176470588236,0.1568627450980392,0.3333333333333333,0.5098039215686274,0.3593850312730369,2.566522479126027
V,65,20.58712681707925,0.31672502795506535,0.18941760058791093,0.5538461538461539,1.8494991818616975,21.923076923076923,0.13846153846153847,0.3384615384615385,0.5230769230769231,0.31672502795506535,2.5535188107108002
FI,58,19.414802548825435,0.3347379749797489,0.22481248240022586,0.5517241379310345,1.931200588602,22.189655172413794,0.13793103448275862,0.3275862068965517,0.5344827586206896,0.3347379749797489,2.5492884673621177
RVTY,45,16.808947431373056,0.37353216514162346,0.12858476724023069,0.5111111111111111,2.0451069226090364,20.333333333333332,0.2,0.28888888888888886,0.5111111111111111,0.37353216514162346,2.5057299391180425
NDAQ,56,18.686597466606013,0.3336892404751074,0.24183203089140468,0.5535714285714286,1.8627927459300384,21.482142857142858,0.125,0.3392857142857143,0.5357142857142857,0.3336892404751074,2.497101623021343
AMD,41,15.800928721560963,0.38538850540392594,-1.0,0.4878048780487805,1.7524251772171888,15.390243902439025,0.2682926829268293,0.5121951219512195,0.21951219512195122,0.38538850540392594,2.4676904797798986
ODFL,54,17.87751173184208,0.3310650320711496,0.20391134357185653,0.5370370370370371,1.8816485989950404,20.074074074074073,0.14814814814814814,0.3148148148148148,0.5370370370370371,0.3310650320711496,2.432821200757395
DD,53,17.657006547317586,0.3331510669305205,0.12614711567809447,0.5094339622641509,1.8252675436903067,19.452830188679247,0.18867924528301888,0.33962264150943394,0.4716981132075472,0.3331510669305205,2.425376376985238
NOC,54,17.815525050116094,0.32991713055770544,0.3177143528698964,0.5185185185185185,1.8259720942347015,19.87037037037037,0.16666666666666666,0.35185185185185186,0.48148148148148145,0.32991713055770544,2.4243858818086745
META,59,18.361605696453562,0.31121365587209426,0.13613360323886634,0.559322033898305,1.8745752205649322,21.677966101694917,0.1694915254237288,0.3220338983050847,0.5084745762711864,0.31121365587209426,2.390477449480581
HCA,58,18.160823000610847,0.31311763794156633,0.14665772186983989,0.5344827586206896,1.8536431261492463,21.32758620689655,0.13793103448275862,0.3448275862068966,0.5172413793103449,0.31311763794156633,2.3846328860070134
STZ,49,16.548667801226106,0.33772791431073684,0.20280895829944173,0.5714285714285714,1.9124800911939785,20.3265306122449,0.16326530612244897,0.3469387755102041,0.4897959183673469,0.33772791431073684,2.3640954001751577
CME,56,17.68181749805987,0.3157467410367834,-0.15557595011493727,0.4642857142857143,1.768513541440146,20.803571428571427,0.16071428571428573,0.3392857142857143,0.5,0.3157467410367834,2.3628322519001586
CDW,47,15.87168741342742,0.3376954768814345,-0.074698594035084,0.48936170212765956,1.8888011257326143,18.872340425531913,0.2127659574468085,0.3404255319148936,0.44680851063829785,0.3376954768814345,2.3151235496168305
HLT,45,15.453298305648145,0.3434066290144032,0.07928994082840073,0.5333333333333333,1.9174732249195274,22.57777777777778,0.13333333333333333,0.3111111111111111,0.5555555555555556,0.3434066290144032,2.3036416992007718
AMP,51,16.433729316774805,0.32222998660342755,0.2653351136148864,0.6078431372549019,2.006428678166877,23.980392156862745,0.09803921568627451,0.27450980392156865,0.6274509803921569,0.32222998660342755,2.3011823868586996
LLY,46,15.488047053936569,0.3366966750855776,0.03659217943799657,0.5,1.7716111674089976,18.456521739130434,0.1956521739130435,0.41304347826086957,0.391304347826087,0.3366966750855776,2.2835879546514994
RSG,56,17.022435978648456,0.30397207104729385,0.16594636559722012,0.5535714285714286,1.8987628028896142,23.857142857142858,0.14285714285714285,0.25,0.6071428571428571,0.30397207104729385,2.2747186900141605
KR,45,15.173515517613337,0.3371892337247408,0.2597053365147889,0.5111111111111111,1.9080133466867575,19.31111111111111,0.17777777777777778,0.3333333333333333,0.4888888888888889,0.3371892337247408,2.2619341436687552
COST,57,16.998196384943576,0.29821397166567676,0.13792488179141688,0.543859649122807,1.769768367540936,21.0,0.17543859649122806,0.3333333333333333,0.49122807017543857,0.29821397166567676,2.251466112360382
PKG,62,17.692145582448994,0.28535718681369343,0.01624734227801143,0.5,1.7234347357467885,22.225806451612904,0.14516129032258066,0.3387096774193548,0.5161290322580645,0.28535718681369343,2.2469047358768814
DXCM,46,15.175759992835935,0.329907825931216,-0.01386492741024628,0.5,1.769299221203882,18.934782608695652,0.21739130434782608,0.391304347826087,0.391304347826087,0.329907825931216,2.237543739480958
NXPI,61,17.404893408047496,0.2853261214434016,-0.00935684366977415,0.4918032786885246,1.7405114446559582,20.75409836065574,0.19672131147540983,0.3442622950819672,0.45901639344262296,0.2853261214434016,2.22846824753103
LMT,45,14.930439181327001,0.33178753736282224,0.4640518552814353,0.5777777777777777,1.941976937798586,20.955555555555556,0.08888888888888889,0.3333333333333333,0.5777777777777777,0.33178753736282224,2.2256984628915655
EME,52,15.893928470593004,0.305652470588327,0.17753264864641113,0.5384615384615384,1.7072525528401854,19.346153846153847,0.11538461538461539,0.4230769230769231,0.46153846153846156,0.305652470588327,2.2040913103569237
WTW,42,14.115214736817169,0.33607654135278975,0.046768980787086224,0.5,1.7480856408772973,16.571428571428573,0.21428571428571427,0.42857142857142855,0.35714285714285715,0.33607654135278975,2.1780249193251766
CSX,56,16.219811544697684,0.28963949186960153,0.11021589875760585,0.5178571428571429,1.684882120634503,19.428571428571427,0.16071428571428573,0.4107142857142857,0.42857142857142855,0.28963949186960153,2.167463488510691
STT,50,15.316971300647506,0.3063394260129501,0.09417409770262979,0.52,1.8348341847681362,22.0,0.18,0.32,0.5,0.3063394260129501,2.166146854785517
SWKS,39,13.503762854121469,0.3462503295928582,0.2642426299307326,0.5897435897435898,1.9743482354084527,22.641025641025642,0.10256410256410256,0.3076923076923077,0.5897435897435898,0.3462503295928582,2.162332615252185
BX,56,16.10061661002884,0.28751101089337217,0.28346940188792724,0.5357142857142857,1.737185906718985,21.321428571428573,0.14285714285714285,0.375,0.48214285714285715,0.28751101089337217,2.151535395376058
CMS,52,15.402102705192831,0.29619428279216986,0.09198300209033626,0.5192307692307693,1.7491539627593717,21.96153846153846,0.1346153846153846,0.34615384615384615,0.5192307692307693,0.29619428279216986,2.1358873482128993
ANET,37,12.980543978839139,0.35082551294159836,0.34768211920529857,0.5135135135135135,1.793465594528605,20.243243243243242,0.21621621621621623,0.43243243243243246,0.35135135135135137,0.35082551294159836,2.1339882847938076
BLDR,52,14.991278275495278,0.2882938129902938,0.1516052803129072,0.5192307692307693,1.7756292136679621,20.307692307692307,0.1346153846153846,0.34615384615384615,0.5192307692307693,0.2882938129902938,2.0789162502710608
AME,56,15.460046319080048,0.276072255697858,0.050544482706140245,0.5,1.7135886868139443,21.678571428571427,0.17857142857142858,0.3392857142857143,0.48214285714285715,0.276072255697858,2.0659355896304694
PANW,46,13.99818996429089,0.30430847748458456,-0.003307204329884036,0.5,1.8156869852585602,20.130434782608695,0.13043478260869565,0.34782608695652173,0.5217391304347826,0.30430847748458456,2.0639205109628986
LNT,51,14.666557726066706,0.2875795632562099,0.23260501491574523,0.5098039215686274,1.6868394770905242,20.823529411764707,0.13725490196078433,0.37254901960784315,0.49019607843137253,0.2875795632562099,2.0537288685058344
TYL,58,15.467807580724214,0.26668633759869337,0.15284877216929982,0.5344827586206896,1.6973093329184177,21.310344827586206,0.1206896551724138,0.3620689655172414,0.5172413793103449,0.26668633759869337,2.031022637585472
LII,53,14.727317238723204,0.27787391016458873,0.2436583701291764,0.5660377358490566,1.709656691725815,20.339622641509433,0.1320754716981132,0.37735849056603776,0.49056603773584906,0.27787391016458873,2.0229526013622685
MSCI,53,14.675199765764075,0.2768905616181901,0.05334894221924805,0.5094339622641509,1.7848770034068646,20.735849056603772,0.1320754716981132,0.32075471698113206,0.5471698113207547,0.2768905616181901,2.0157937158850223
TDG,62,15.805131948014052,0.25492148303248474,0.12994555099959154,0.5483870967741935,1.6309431745797331,21.467741935483872,0.11290322580645161,0.3870967741935484,0.5,0.25492148303248474,2.0072537646525532
BAC,56,15.00285237388086,0.2679080781050153,0.22935448972232242,0.5714285714285714,1.7118462799685212,21.375,0.14285714285714285,0.35714285714285715,0.5,0.2679080781050153,2.004840478836081
XEL,41,12.716196432527777,0.3101511325006775,-0.1817633890132614,0.4634146341463415,1.7392638708018213,19.585365853658537,0.17073170731707318,0.3902439024390244,0.43902439024390244,0.3101511325006775,1.985936233782335
ETN,54,14.558915676626597,0.2696095495671592,0.1027368854130585,0.5185185185185185,1.7061441442620178,21.77777777777778,0.14814814814814814,0.3148148148148148,0.5370370370370371,0.2696095495671592,1.981217478663448
ADM,39,12.30863555397578,0.3156060398455328,-0.15055951169888068,0.48717948717948717,1.899708416974981,22.153846153846153,0.15384615384615385,0.23076923076923078,0.6153846153846154,0.3156060398455328,1.9709590871177975
CSGP,46,13.339032592763965,0.2899789694079123,0.3023436660999282,0.5869565217391305,1.7635402742069133,20.73913043478261,0.13043478260869565,0.34782608695652173,0.5217391304347826,0.2899789694079123,1.9667330586910483
PFG,50,13.90040749613671,0.2780081499227342,0.04025100654561204,0.54,1.6682681653718496,21.38,0.18,0.38,0.44,0.2780081499227342,1.9658144803549171
NTRS,55,14.481956975861916,0.26330830865203486,0.015957071241966443,0.509090909090909,1.6913453144828836,21.69090909090909,0.16363636363636364,0.32727272727272727,0.509090909090909,0.26330830865203486,1.952746680264939
EBAY,48,13.481681957398418,0.28086837411246707,0.049782871293380035,0.5208333333333334,1.7261756633222434,21.166666666666668,0.14583333333333334,0.3541666666666667,0.5,0.28086837411246707,1.9459131768082245
DDOG,24,9.515834673892208,0.3964931114121753,-0.24264799711045792,0.4583333333333333,1.8642309567672695,16.291666666666668,0.25,0.4166666666666667,0.3333333333333333,0.3964931114121753,1.9424116189766223
TDY,60,15.034648080889777,0.2505774680148296,-0.20927373337770122,0.4666666666666667,1.6249840955457318,21.3,0.15,0.31666666666666665,0.5333333333333333,0.2505774680148296,1.9409647211125136
ADBE,59,14.89897199276773,0.25252494902996153,0.13278008298755198,0.5084745762711864,1.6009514339025466,19.966101694915253,0.15254237288135594,0.3898305084745763,0.4576271186440678,0.25252494902996153,1.939680938472226
AOS,55,14.355937114037946,0.26101703843705354,0.16057360815667843,0.5636363636363636,1.694766111702412,21.454545454545453,0.12727272727272726,0.36363636363636365,0.509090909090909,0.26101703843705354,1.935754165563067
LUV,34,11.238524418727373,0.3305448358449227,-0.1545598694336814,0.47058823529411764,1.7515822929751514,19.5,0.17647058823529413,0.38235294117647056,0.4411764705882353,0.3305448358449227,1.927391036901281
BK,53,13.924896146503304,0.2627338895566661,0.18797827696865052,0.5660377358490566,1.735215887226491,23.22641509433962,0.09433962264150944,0.32075471698113206,0.5849056603773585,0.2627338895566661,1.9127315876106203
LDOS,39,11.941490221565052,0.30619205696320645,0.10142134425439693,0.5128205128205128,1.7535585197183627,19.58974358974359,0.1794871794871795,0.358974358974359,0.46153846153846156,0.30619205696320645,1.9121687828607126
CHRW,32,10.812421665177093,0.33788817703678414,-0.25112652585413114,0.4375,1.740521029512619,16.8125,0.25,0.40625,0.34375,0.33788817703678414,1.9113841701237662
CHTR,51,13.616491089929156,0.2669900213711599,-0.034883720930233834,0.49019607843137253,1.6847113806476788,21.333333333333332,0.1568627450980392,0.3137254901960784,0.5294117647058824,0.2669900213711599,1.9066901287572646
AEE,53,13.796726228069701,0.2603155892088623,0.048011187072715844,0.5471698113207547,1.606068108443789,20.169811320754718,0.18867924528301888,0.39622641509433965,0.41509433962264153,0.2603155892088623,1.895126095333323
ACGL,54,13.889926545419048,0.25722086195220456,-0.17352588261141502,0.4444444444444444,1.5767807640427016,20.85185185185185,0.2037037037037037,0.3888888888888889,0.4074074074074074,0.25722086195220456,1.8901795889453188
AIZ,57,13.94125792780357,0.24458347241760647,0.0023035177448967412,0.5087719298245614,1.5870954178556327,19.45614035087719,0.14035087719298245,0.3684210526315789,0.49122807017543857,0.24458347241760647,1.846564722356539
EL,46,12.415888551884239,0.2699106206931356,-0.0806062511412473,0.4782608695652174,1.6880626779205532,21.82608695652174,0.15217391304347827,0.34782608695652173,0.5,0.2699106206931356,1.8306228954910049
EPAM,47,12.508945173132744,0.26614776964112224,-0.0997867803837943,0.48936170212765956,1.5955126289902954,18.76595744680851,0.19148936170212766,0.425531914893617,0.3829787234042553,0.26614776964112224,1.824617181326637
AXP,55,13.45897446946519,0.2447086267175489,0.11376015551928408,0.5454545454545454,1.7473861259720351,21.78181818181818,0.10909090909090909,0.2909090909090909,0.6,0.2447086267175489,1.8148077472419435
QCOM,40,11.43575309824415,0.28589382745610376,0.052536432169819666,0.525,1.636408361309035,18.475,0.15,0.425,0.425,0.28589382745610376,1.8081513274889405
GRMN,58,13.677183853481292,0.23581351471519468,-0.1005995789154428,0.39655172413793105,1.5362928155562372,19.67241379310345,0.20689655172413793,0.39655172413793105,0.39655172413793105,0.23581351471519468,1.7959022233672228
EA,54,12.994191805904343,0.24063318159082117,0.06168874197065706,0.5370370370370371,1.5304891009392643,17.796296296296298,0.2037037037037037,0.4444444444444444,0.35185185185185186,0.24063318159082117,1.7682855302399951
JCI,60,13.680099881647175,0.2280016646941196,-0.06835124184656405,0.48333333333333334,1.5337266944205312,18.266666666666666,0.16666666666666666,0.4,0.43333333333333335,0.2280016646941196,1.7660933005357855
HUM,47,11.97816298405932,0.25485453157573024,-0.0925672712262324,0.44680851063829785,1.554084264263475,18.127659574468087,0.1702127659574468,0.44680851063829785,0.3829787234042553,0.25485453157573024,1.747194641830208
ORLY,57,13.148869732856927,0.2306819251378408,-0.04062526840161465,0.49122807017543857,1.5567991005451756,20.49122807017544,0.15789473684210525,0.38596491228070173,0.45614035087719296,0.2306819251378408,1.7416103420002198
SHW,58,13.173136607591848,0.22712304495848015,0.19373951454450666,0.5172413793103449,1.5496867298384756,22.17241379310345,0.1206896551724138,0.3448275862068966,0.5344827586206896,0.22712304495848015,1.7297175775167126
CB,54,12.662332499750441,0.23448763888426744,0.17297053446171268,0.5555555555555556,1.615855582007531,22.666666666666668,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.23448763888426744,1.723125198769377
FICO,57,12.967288514714804,0.22749628973183866,-0.16284779050736556,0.49122807017543857,1.5311042743377263,21.894736842105264,0.12280701754385964,0.3684210526315789,0.5087719298245614,0.22749628973183866,1.717559322113767
ABT,58,13.014494118758714,0.22438782963377094,0.12283832322495693,0.5172413793103449,1.5368040363294047,19.137931034482758,0.1724137931034483,0.39655172413793105,0.43103448275862066,0.22438782963377094,1.7088867982080453
A,55,12.615144356552122,0.2293662610282204,-0.13350415818683734,0.4727272727272727,1.5280108040394211,17.69090909090909,0.18181818181818182,0.38181818181818183,0.43636363636363634,0.2293662610282204,1.7010257180282768
SRE,51,12.101189346761435,0.23727822248551833,0.07534410819624945,0.5098039215686274,1.5683411860232082,19.705882352941178,0.13725490196078433,0.39215686274509803,0.47058823529411764,0.23727822248551833,1.694505443532196
LULU,42,10.979225525292902,0.2614101315545929,-0.019255171599727852,0.47619047619047616,1.624507746716043,20.595238095238095,0.19047619047619047,0.38095238095238093,0.42857142857142855,0.2614101315545929,1.694131278542003
POOL,50,11.684393425606508,0.23368786851213016,0.21821132571132507,0.52,1.6213368577429592,22.3,0.1,0.34,0.56,0.23368786851213016,1.6524227650595753
PH,62,12.990089170936319,0.20951756727316642,-0.1803902398062749,0.46774193548387094,1.4749576844399315,20.35483870967742,0.1774193548387097,0.3709677419354839,0.45161290322580644,0.20951756727316642,1.6497429744527117
RCL,49,11.521724617922546,0.2351372371004601,0.15540597391670255,0.5510204081632653,1.6468941674644944,22.918367346938776,0.08163265306122448,0.30612244897959184,0.6122448979591837,0.2351372371004601,1.6459606597032208
CRM,49,11.476078607984356,0.23420568587723176,0.3142857142857137,0.5102040816326531,1.5592425078255077,21.224489795918366,0.12244897959183673,0.3877551020408163,0.4897959183673469,0.23420568587723176,1.6394398011406224
MMC,66,13.30599256811951,0.20160594800181075,0.12726970296620863,0.5454545454545454,1.5479420300710478,20.893939393939394,0.10606060606060606,0.3333333333333333,0.5606060606060606,0.20160594800181075,1.637854464169751
DE,49,11.445911201719445,0.23359002452488664,-0.3242507382662796,0.46938775510204084,1.500541736466219,21.040816326530614,0.12244897959183673,0.40816326530612246,0.46938775510204084,0.23359002452488664,1.6351301716742066
KEYS,38,10.062855216720555,0.26481197938738305,-0.4013369109824406,0.42105263157894735,1.550871291137566,17.394736842105264,0.21052631578947367,0.42105263157894735,0.3684210526315789,0.26481197938738305,1.6324106738895159
ACN,56,12.210233852415152,0.21803989022169915,0.29855755060839156,0.6071428571428571,1.566714453502445,21.482142857142858,0.08928571428571429,0.375,0.5357142857142857,0.21803989022169915,1.6316611317187997
CDNS,64,13.037801490643576,0.20371564829130587,0.05012428592978395,0.5,1.4507921756987217,19.765625,0.140625,0.4375,0.421875,0.20371564829130587,1.629725186330447
CPT,46,11.017311482371486,0.23950677135590187,0.09547764310852412,0.5217391304347826,1.5826522432481747,21.58695652173913,0.10869565217391304,0.3695652173913043,0.5217391304347826,0.23950677135590187,1.6244139565286615
IRM,47,11.123376061178988,0.2366675757697657,0.08398996089417998,0.5106382978723404,1.5686799316200633,21.29787234042553,0.14893617021276595,0.3617021276595745,0.48936170212765956,0.2366675757697657,1.6225111545917568
GOOGL,52,11.67392003492518,0.22449846221009961,0.23533616366858334,0.5384615384615384,1.6262662302704638,22.173076923076923,0.07692307692307693,0.3269230769230769,0.5961538461538461,0.22449846221009961,1.6188814335226576
AEP,45,10.792311943815667,0.23982915430701482,-0.28445747800586507,0.4444444444444444,1.5566674611191573,20.755555555555556,0.15555555555555556,0.35555555555555557,0.4888888888888889,0.23982915430701482,1.608822876050315
BF.B,33,9.21083461324883,0.27911620040147966,-0.08208576881784563,0.48484848484848486,1.6450308405789769,18.454545454545453,0.18181818181818182,0.3939393939393939,0.42424242424242425,0.27911620040147966,1.6034004988699628
CFG,29,8.631117152881083,0.29762472940969253,0.014699412933663258,0.5172413793103449,1.8922269017156292,23.310344827586206,0.1724137931034483,0.2413793103448276,0.5862068965517241,0.29762472940969253,1.6027582185500058
TT,66,12.991417214862471,0.1968396547706435,0.0947075888192151,0.5454545454545454,1.4859666274733985,20.727272727272727,0.12121212121212122,0.36363636363636365,0.5151515151515151,0.1968396547706435,1.599132914911992
SPG,44,10.567507748510636,0.24017063064796898,0.008474839463996393,0.5227272727272727,1.6103575632903293,20.704545454545453,0.18181818181818182,0.36363636363636365,0.45454545454545453,0.24017063064796898,1.5931117350446886
BALL,43,10.413450118829962,0.242173258577441,-0.04242572441618666,0.46511627906976744,1.5599602755704338,19.58139534883721,0.18604651162790697,0.3953488372093023,0.4186046511627907,0.242173258577441,1.5880362553514613
AIG,50,11.210429804117851,0.22420859608235702,-0.01344906046744512,0.48,1.546837715771727,19.54,0.12,0.38,0.5,0.22420859608235702,1.5853941869015025
ADP,60,12.149157247289835,0.20248595412149725,-0.24324364395341824,0.4666666666666667,1.434225531906823,18.75,0.18333333333333332,0.43333333333333335,0.38333333333333336,0.20248595412149725,1.568449456306956
AMAT,54,11.464266278238222,0.21230122737478188,-0.17049560085840215,0.48148148148148145,1.4704015572141587,20.462962962962962,0.18518518518518517,0.3888888888888889,0.42592592592592593,0.21230122737478188,1.5600890365044224
GS,48,10.772000276818337,0.22441667243371535,0.14497903718996571,0.5416666666666666,1.5733434137850149,21.375,0.125,0.375,0.5,0.22441667243371535,1.5548043148829473
